,content,uuid
223596,End to End Field Programmable Device (E2E FPD) Automation,d8cf7395910c4b5b87a8de58548fb047
223698,ENG: Kubernetes Administration,1533e9f0d7744e8b9f7d112695926217
223713,Englc: Fundamentals of Cloud Native Application Development,2e9d76f9929246e7ac2481bfe6ec93c8
223755,Englc: UI/UE Designing Workshop for WebEx Hefei,97399616350e4ccf838514387066ce6f
224636,ENG: Introduction to Neural Networks and Deep Learning,9c0379e38f5d4da08bc008225137ff0e
224684,Design Workshop,2bd34644bba142f6a08d659951c87ee0
224755,NPI: XR 6.1.22 for Network Convergence System (NCS) 4K Platform,0b2ad268e8724132bf0cfafec8206105
224756,NPI: XR 6.1.32 for Network Convergence System (NCS) 4K,d411fd9de8e84ee3bdf310372323f55f
225169,Advanced ACI Boot camp,07786ccb7b99497790fa7e873de2326d
225170,Owners,8d0a508c20d941b78f7035d5f523bde7
225499,Viptela boot camp,6c8cdbeb965a47c5a5ce5d7a3d8e28bd
225582,NPI: Hosted Collaboration Solution (HCS) 10.1.2 (Robert),1b0120ae966044c48d6aa21970dd52dc
225590,NPI: Two Slot Network Interface Madule (NIM) Carrier Card for Integrated Serviced Router (ISR) 4400 - Thule - AGBU - Access Group (AGBU),eae404d3b5bb493a90bfa4c653aa19b8
225686,"NPI: Webex Teams meetings-F9845: Ability to Change Primary Language, Ability to control available languages for users (in Webex Site Admin/Cisco Webex Control Hub)",3736b89854614747a316b6231a200d20
225761,Your Career Success Team,5aa1b500a7cc4e5dbecafde8e81f5888
225763,NPI: Cisco Meeting Management - CMM - 1.0 - (Skrillex) - CVTG,053476a83d3e4e69afec5eb58eb5840b
226118,AMP for Endpoints,78b8798bff4a49f3be3cac0cef6f2bc0
226134,Englc-Tech: Advanced Docker and Kubernetes Application Training,41bc83446219424da5b49b101992078f
226308,Services NET Manager: Account Team Directory (ATD),4c6b9cff90ad4399a8ba46a2962a7b4b
226311,Services NET Manager: Community Resources,5cfb4670907946d6a5754c860a99d840
226314,Services NET Manager: EMAN Epage Interfaces,20c1fa82442c4841a2c021bd6588423b
226322,Services NET Manager: TAC Quality,9af8706c6cb34ef3ae1338ca72a4c543
226354,Design Thinking Workshop,05763a3b5c1b460089b14d780f248e99
226408,NPI: LTE 2.0,138eca877cf345f3a480703ffa07938e
226409,NPI:GGSN R10,2dbd9d06b9084b8e8ad02b8e8f07ffde
226846,Englc: Cloud Computing Technical Essentials,6713a84cc56c44caa18319a84d4dd29b
226863,EngLI: CMAD - DevOps,81a63972c2ff49d5aec8626eeb56850c
226864,EngLI: CMAD - Modern Development Practices,17e4567dcc31468ea227acfd826f6d23
226987,CCNA Routing and Switching - Bootcamp - Internship Fy19,83357ea0561d4eef8eaec27cde4eeaa6
227059,NPI: FND3.1 IOTSS FND3.1 IOTSS IoT BU,bb5bad8b6aae4d79b658240231d09c86
227074,Change Management,23b6124a5cbe47f3b32f24f425fe5de1
227205,NPI: AT&T Limited Availability - XR 6.6.11 - Whitebox - SPBU,30124cdcd86f4eacb6744355f869838a
227261,"Englc-Tech: CCIE Security: IPsec Theory, Configuration and Implementation",d317f64f97b945658d1c01328bbe2e17
227262,Englc-Tech: CCIE Switching&Routing - MPLS Fundamental,6e8f68d3b6244ca2a2b1b94226e4ca3b
227270,NPI: Catalyst 4500E 9KW Power Supply PWR-C45-9000ACV,3a833ce87e9e4c168fe4706702c69538
227307,NPI: IWAN Solution v2.2.1 - Internet as WAN (ENG) - IWAN Solution v2.2.1 - Internet as WAN (ENG),47c3590186394c0595adb1c63dac60be
227413,NPI: Spark Room OS - F6653 - Snap to whiteboard configuration UI - CVTG,a51677183e9441e9afcc58f9b66bc25e
227469,KYS: SD-WAN and Devnet Demo,f5fa0635465440d2a13bf50ace13e63f
227657,ASR9000 - Platform Introduction TAC Training,2044100da8f4473e959c7d6aa31889ee
227813,Assertion & Self Confidence - Cohort 2,63a3f226c2eb41d68966541b39300cd2
228171,NPI: ESA 10.0 - Bellagio ESA 10.0 - Bellagio - Security Technology   (STBU),98313be654984584b53a5ef9a4b1c278
228175,NPI: ESA 9.7 - - - ESA 9.7 - Security Technology   (STBU),bb2539aab61847a48b868f97c524fdf2
228177,NPI: WSA Lhotse 11.0 -WSA Lhotse 11.0,ff01b06e4ce840a49a2766c23b742715
228281,NPI: Cisco Policy Suite v 10.0 - - 10.0,1826c48f931346c3aa85f1c176696fc1
228310,NPI: Self Optimizing Network - SON - v18C.2 - MIBU,a2ede345ca8b4b9ba37e3a45eca18592
228637,Englc: Developing RESTful APIs with Python,41b3a3f439ef4845a37aaaf8de05ff39
229099,NPI: TCS 6.0 Release on UCS M3 (Windows 2008) (Laguna Beach),8a49852bdda54c54a5042eca5ca7ca3d
229100,NPI: TelePresence Content Server - TCS - 7.0 - (Sonoma Beach) - CIBU,f3bf0c44534f4a8e99b90a10a68b009b
229597,NPI: Handover - AT&T Mexico - PCRF - commercial - AS,badc7baedafc4312a5147d30f7aaf1a2
229743,Overview- Integrated Product Team (IPT),7f0b176ceb614d97bbec46c43bd35049
229948,"NPI: Workforce Optimization, WorkForce Management 10.0(1) (WFM) & NPI: Optimization, Advanced Quality Management 10.0(1) (AQM/QM)",5725c1a9627e4a06b6b10803c4401180
230288,Cisco SD-Access & Catalyst 9K Programmability,496e661b61f54b4b81a181eafcf731c3
230357,NPI: Cisco Security Manager - Sicily - CSM - 4.8,ed27c809b5694c7ca0b527c7f3f717e6
230443,Python Advanced,29c1c875c0f0478182e458c74f46b76c
230583,ENG: Docker Compose,ba7e3c92db714bdabfecf8c5815627c7
231174,Cloud FUN-damentals,5646ff5b6f114a7c912d5433747a23d0
231492,ENG: Java Programming Foundations,2cb12cabfd6b49bba526541dd43202d7
231498,NPI: Spark Call Scale CMS/Hedge/Media handling - cibu,f19ecd21344a4947b874d4fd3b7c9e15
231822,NPI: Nephelo - N - 5.7 and 5.8,40c0e1e42b254a1b9833c3ef959bb144
231879,Program Management Boot camp,62d251f18e0741bcbf0574f6edf695c2
232080,ENG: Cisco ICND2 for CCNA Certification 3.0,585643c35d234aedafb88839f94a67d2
232099,BTS Testing - Jan 22,68320c027dfe4766a1c5e12d562ae07f
232260,NPI: Cisco Industrial Ethernet Switch - IE4000 - - Volt - CIBU - Connected Industries Business Unit (CIBU),dd417e56caa64e4b94bd03a6ba54cc1b
232329,Redhat openstack CL210,7243723fdfb240579b5d4019dd13f90b
232383,NPI: TMO_PCRF_KT with Dave Dukinfield D2 - AS,ff402842b6874e0486b26db29b8c68a5
232733,STAR Case Management,03e2d243632d4b4ba444a86125c1dea4
232741,"CRM Unification: Release 2b Training for Team Lead / Manager, Dual Role, and Support Admin",0d3c7bb91b3b487dbea442303ba52bff
232862,RHCSA Certification Training - Morning Batch,4b866f60de854bffa3b74c3576d7707f
233027,NPI: Spark Call Feature Release I1423 Support of Thinktel for Canada - cibu,bf48074b278e4b4eba592aed3e3b8d1d
233028,NPI: Spark Call Feature Release i1104 ATA Support CIBU,d4d2198dbe2e43a28fd7b8fc323b9f18
233410,NPI: Connection 9.1.2,1ab612192b3b4c11bc6cb51a087c54b2
233445,NPI: TrustSec - - 5.1 & 5.2 - - Security Network Services (SNSBU),58f32a37c012469298f7c186dbee0b76
233446,NPI: TrustSec - - 5.3 - - Security Network Services (SNSBU),6f907e2291d245488b04f15da8d46668
233448,NPI: TrustSec 4.0 (Banana Cake)-,e585b0fdfdf747eb85e6127e4daea91d
233449,NPI:CTS (SGT/SGACL),cfb5b37d595d488d806665e3e3d75ffd
233733,VBA (VISUAL BASIC FOR APPLICATIONS IN MICROSOFT EXCEL),604b0169153f4feaaaa9e29551955d8b
233757,NPI: Cisco Telepresence Table Microphone 60 (Gabriel),5fd0ac26a31a468b9a6a35314774fde3
233828,RHCSA Certification Training - Afternoon Batch,fb0d34037efa4d5497fa22fa1ab2469e
234086,NPI: Cisco Prime Network Registrar - CPNR - 10.0 - Pacemakers - SPNSA,8fd9638e205747d9b350c6c1b21514e6
234157,ENG-ET: Social Engineering Attacks :- First lets save ourselves,25c6eac599a3450eaec298369175cf40
234512,NPI: Video Communication Server (VCS) X7.2 software (Silver Birch),d43030d95af742e0aff546bf8d02b50b
235387,NPI: Annatto - 6.2.3 - Annatto - 6.2.3,9bd0549c8f404c5a9656e6425c1b8979
235389,NPI: IOS XE AppNav and WAAS 5.1 (Phoenix),53676af3a6c64f03b8f6ad836334a21f
235391,NPI: WAAS 6.1 Raptor Application Delivery (ADBU),a3a24cbf786f4e05b3b779e1015bb23b
235923,NPI: IP Camera Training - Nimbus - CSSBU,5faea5647fe24a36a27aba15e80e886f
236354,NPI: Spark Room OS Feature - F4504 - Cisco Spark Room Kit Plus Feature Parity - CVTG,267eba1d5cd34cb3add1d8ee4997e422
236645,NPI: Polaris 16.2.1 Denali 16.2 - Unified Access (UABU),53b8357c6600480b873236472adf9157
236653,NPI: SDK Process on ISR - Mobile Wireless SW - Bolt - ENG - - - - Access Group (AGBU),7fde275d1aba44689d3d5395afe9a2b3
236689,NPI: Prime Optical 10.3 - 10.3 - CORBU - Service Provider Management Applications (SPM,f033c36d5ea2470ba2981e26a62fb6dd
236861,Cisco PLM Course 21 Environmental Compliance Management - Setting Pb-free Compliance Attributes for an MPN,33444daa739647508ca10412fcf70bed
237053,CPS Learning Forum: CPS & Supply Chain/Manufacturing Engagement,9b09fad2b5284f878d8ff5ca4e92f395
238261,NPI: CSOne (IOX-XR) - XR TAC,762b96ad93e545da9330c7b5a88ae9e8
238634,ASR9000 - TAC Training,c5cc4a54bb0c429991e6bfff22a7d45a
238651,NPI: Catalyst 3850 (Edison) Flexible Netflow - Post FCS Trng,c239bb0bfe3247a9aa57247debeab04c
238654,NPI: Catalyst 3850 UPOE,9f05de7bbcbf428b84a41d9e2849600f
238657,NPI: Cisco Catalyst 3850 Fiber Series Switch (PlanckCR),7fb769f05615429e9645cbb77100752c
238659,NPI: Cisco Catalyst 3850 UADP ASIC (Doppler-CS) - C3850 - - Gladiator - UABU - Unified Access (UABU),d15f44169e2d472ba8276166f3994df4
238670,NPI: Cisco NGWC 03.03.0x Update Overview,ddc0a06e38924fb993c11f15b92c20c6
238673,NPI: Open Flow on Catalyst 3850 - - 15.2(3)E3/3.7.3E - Beni E3 - Unified Access (UABU),7f7636f41cd644589f55b6cbf5ff0e8a
238822,NPI:CCP - Cisco Configurator Professional v2.2,d93832106a854985860020907cb6fe6a
238887,EIG- CCNP- R &S - Route Training,72de9707a73d47aeae3c53f9bc06d575
239289,NPI: Enterprise Network Function Virtualization (ENFV) 1.0,d10611011d604da199e2f45522d634d6
239383,NPI: IP Phone firmware 9.3(1),ea0de317711640d99705156a9addc47c
240260,BTH - Intro to VIRL,447805bfeed24b8dba0bc37aed2eee80
240444,Returns Orders Overview - Updated for Oracle R12,e5b2a182f05d4468a5074c58e3cbd6e4
240542,Jan 7 Intern Orientation,51330f751384421eab83c1a93b9aef9e
241662,CPS Learning Forum: CPS Support for Sales Mobile,d1805a1e14184cab83985b4cd010cd5d
241663,CPS Learning Forum: CRM Collaboration - Chatter,a94eefea222c427996e95edc54f59fc4
241666,CPS Learning Forum: WCCS Transformation Q4FY16,33b27ae472be4eff87258456420e5eeb
242048,Englc: CRDC New Star Hackathon Event,22fea5b83e264de2ad5a08721b6f914f
242349,NPI: TelePresence Touch 10 - - Synergy 10.3(1) with 10.3 (IX) - (Pralines) - TelePresence & IP Phones (TIPBU),d78b2a30a45941738cdfc4daa7bf976b
242531,Premium Services: Operational Excellence - DNA Training,756a1d1d162143d7848038b455819096
242617,CCNA Training - Cohort 8,fbbb52edf4bb458b9d14a5c31687760c
243721,EngLI: ACVP: AWS,fb6d1cfc86b748f8862b9f1b12d0ce61
243810,EngLI: ACVP: AZURE,35111f1147184bee9dd95be67176726c
244179,TAC New Hire: Customer Assurance Program,88074ce497f042b68a5ead6ca4f9908f
246243,EIG- Python Basics Training,0072b164c5c34dcf80f2e3f267ca9066
246268,EIG- CCNA-Security  training Bootcamp,58a7a3114c11471b9c8955a1511eec62
247513,Show Your Leadership How Your Work Supports Cisco's And Your Function¿s Strategy,68988bad39ad47aaa096e4f6644a1b1b
248100,NPI: Programmable Fabric (aka Standalone Fabric 3.0) Solution Cloud Network Services Group (CNSG),1cdc0b3031914e3fb1897a99e7c3c146
249246,NPI: Cognitive Threat Analytics for Cloud Web Security - - CTA - 1.5,e282230ce0d54841be54c041a20152f3
249351,SAAP GSP NCE Training Portal,6a8e929a633a4f9482b4125f9d614f13
249662,Services NET Manager: Benefits,e915466bb93f499b95e7c001cf9816f8
249668,Services NET Manager: Diagnostic Signature,78c59ea84a10446ba09b8455d81ee566
249701,Contract Management Tool Enhancements,a4161865d2a343a0a68ae8a0d78c8f10
250213,NPI: Sereno: Cisco Smart PHY App v0.12 - CBR8 - v0.12,94d45d18c3774f3c8329d0384263a6c7
251567,Managing Bias,93c1e6fbb2e84fe2a145fcd42f812d55
251602,NPI:  UCCE Reporting,bbc345706285482f99fe675e2080d8d9
251800,Brandon Rowberry on Culture and Leadership - Innovation Thought Leader Video,cd69b74c16424ee48d9399183adb89f5
252186,NPI: Cisco Digital Content Manager - - DCM - 15.10,71fcc1b5aac24662b8f80026c5041b38
252625,Storytelling for Greater China,8efe3beca7c440768ba0a3787c5620d2
252720,NPI: Cisco Transport Planner 10.1,63e68d1c2625446fb706f8222c4525a5
252722,NPI: IOS-XR 5.2.41 for Network Convergence System 4K - IOS-XR NCS4K - 5.2.41 - - Core Routing and Optical Networking (CORBU),08e7e679f4394edf846590ecc96370b5
252909,FY19-Intern Program- CCNA R&S Training- Batch 2,373c9a04ef454e779fb0dfa33d6712d7
252910,FY19-Intern Program- CCNA R&S Training- Batch 2- Week 2,b983b2a635b54674be09bb0895971ed1
252911,FY19-Intern Program- CCNA R&S Training- Batch 2- Week 3,4d9e378e840a4b6eafaaee81c598cbf3
253269,Python + BDB Training,b01fe77bfce94442841f517470299e46
254110,ENG: Spark Machine Learning,9c2d082e5bf542b9bc67c998156ebb1a
254287,Compliance: Antitrust Exclusivity Video,7650f60c7e6d41b99106c3527659b60e
255292,Compliance: Privileged Administrator Training for Networking Administrators,f8ebe1b02b26409d90c7237a0d8dfada
255556,FY19-Intern Program- CCNA R&S Training- Batch 1,d246d94835b3403c89d8d2418532406c
255557,FY19-Intern Program- CCNA R&S Training- Batch 1- Week 2,39b621d0ec4747de86f002c6304e9c24
255558,FY19-Intern Program- CCNA R&S Training- Batch 1- Week 3,755b6984d60d4e318b82e6ea864434b1
256153,Tetration Bootcamp,ba509125f36a484e8a3f24bee1555330
256305,NPI: Spark Room OS - F4506 - Cisco Spark Room Kit P60 - CVTG,65dc0766f06047839ab3c7dd07be01b2
256454,CDP2-APJC-19,651a2913eec14aa9a376b493b57cad34
256512,NPI: Clean Air,bace126b8f3147549265f43b9c81aca0
257528,CCNA Training - Cohort 7,0d8c3d5a056a4dd69bca797957529689
257857,"NPI: SX20 Re-Launch (Cable Bundles, new PIDs) (Spruce) - TIPBU",aaf5eff749e64cf394e8bf8658fe414a
258171,NPI: Remote Expert Mobile for UCCE -REM/UCCE - 11.5 (1)  Collaboration Business Applications (CBABU),fee20da3564a4af6b640be5639916818
258502,NPI: Managed Services Accelerator - MSX - 3.5.,c9a27510a6ef42d2881430f12e251c7d
258537,NPI: Cloud Services Platform (CSP) 2100 (Halcyon) - - - Cloud Services Platform (CSP) 2100 (Halcyon) - Cloud Network Services Group (CNSG),017f36eeb96e4e0e9539111aa1b598bf
259098,cEdge Deep Dive,4de69e8580ff4539b482419bc0440b51
259314,Electrical DFM Process Map and Reference Guide,cd61c751d795479b9ab5954ea102db45
259601,NPI: Network Service Orchestrator VMS Build 176  NSO VMS 2.2 CNG,91632afabe1c45daa4e00cf8091f14ff
260261,NPI: MITG: StarOS v19.3 - Supplemental - MITG: StarOS v19.3 - Supplemental - Mobile Internet (MIBU),fc4367cb3d2f461980110db53b670b0f
260481,NPI:  StadiumVision 2.4 & Review of PoS Integration and Dynamic Menu,852f64291e4044ff9d9d13cfceadcfc8
260482,NPI: AS to TS Handover - VodaFone Netherlands - VF NL - 6.1.1 - AS,468bcc56369e4338a3cb3faa97c4379e
260483,NPI: CIVS-IPC-4500 - Vod,5e67d134700143c0bf4833d6306ad32d
260484,NPI: CIVS-SENC / Konkovo,0dabe5646da04ba0adcc92e1040fd12b
260485,NPI: Cisco IP Interoperability and Collaboration System - IPICS - 4.10.2 - PSBU,435558a7b10842ccb8f6dff9f47080cf
260486,NPI: HigherGround Calibre Maintenance and Troubleshooting - - - - Physical Security (PSBU),a102729d016b4a55a3c210b1603e1494
260489,NPI: N3N Solution+ (AT&T Mex) - N3N - PSBU,509374b0153744e0ac98cfbf9af38633
260490,NPI: PSBU CIVS-IPC-3xxx/6xxx/7xxx Camera 2.0 Applications Training (Mindstorm Phase 2),d57f2820412c47d68a72fa545b871ba6
260492,NPI: Proximex Surveillint for Connected Safety and Security Solution - - - - Physical Security (PSBU),6749f68bc26c4c8bbd3791c89e982ec7
260493,NPI: SESG StadiumDirector SVD 4.1 SESG,4a5ba0906fc14c5ea738ef600b3fb4a8
260494,NPI: SVM 2.1 Bootcamp - - 2.1 - SVM 2.1 Bootcamp - SESG,75e7639426464c84a404e3f150600500
260495,NPI: Stadium Vision 3.0,60f54102f5374a249bf0b63785ce2e62
260496,NPI: Stadium Vision Director - SVD - 4.0 SCBU,08d21de72d0640a39d7b21ae4ab37fc7
260497,NPI: Stadium Vision Mobile - SVM - 2.1 - - DMSBU,dcaaf57285d9410f80b55f43b06a3924
260498,NPI: StadiumVision Director 3.1,b73ac1b1696d40ae952b097c69c2aa6a
260499,NPI: StadiumVision Director 3.2,b792dc1d17814c78b311c50693955374
260500,NPI: StadiumVision Director 5.0 - SESG,0ca825b71831448c8a62abb2d678cd45
260501,NPI: StadiumVision Mobile,f8b2bf6092f84a82b060679f1fc907ef
260502,NPI: StadiumVision Mobile (Wireless),6719fe6ffbfb412086176ca3354f11e0
260503,NPI: StadiumVision Mobile 1.3,4204985135e144f69acd97f9e9eb52b5
260504,NPI: StadiumVision Mobile 2.0,2654bf624848418ab00df9603d08fb7e
260505,NPI: Unified Communication Server for Video Surveillance Manager - UCS Adapter - 7.11 - Volantis - IOTCSS,7b6e6018e74c4c2f8be80308c8b8c217
260508,NPI: VSM 7.9.2 and 7.10,92246600b2834bc9937872cc94dd4154
260510,NPI: Video Surveillance Manager - VSM - 7.6 - PSBU - Physical Security (PSBU),b6ebdbfd79ee4dd4b139d532ac2591b4
260511,NPI: Video Surveillance Manager - VSM - 7.9,62972a5be2dc4ab0be5e94176d40d541
260512,NPI: Video Surveillance Manager 7.5 and Cisco Camera Applications (Mindstorm),7ac4707207bf4720bb616fbb59048d18
260513,NPI:Video Surveillance Video Encoder (Wanaka),003dbb2097f74ec58f4bf58aabd7bb18
261686,BGP,54bfe559947e4176a41ba1a23caf2fd3
261918,Network Performance Analytics: NCE Best Practices,c9b5175ca1f644a3acec3f4776995645
262221,NPI: Spark - Calendar Service - F2566 -Google Calendar Integration - (May-2017) - CCTG,e4d644459f584901ac79c3bb493a3c8b
262815,NPI: Video Phones - 78XX / 88XX - - Cayenne - CIBU,35fbfc89cb2b4afbaf03b64c9167d3c7
262856,Intro to Parallel Programming: Using CUDA to Harness the Power of GPUs by nvidia,2ea732e8fc784cb3a32a0cf6c5c6c1fe
263962,NPI: PnP Cloud Redirect -GA -CTG,58ccd824eb5f4b18b1614391a9ba1c86
264307,"NPI: ENG Wireless - Yara - AireOS 8.9 & 11ax Access Point -Haida Gwaii, Salt Spring - ENG Wireless - Yara - AireOS 8.9",83a6c9e85807489e84fa2ac386a9fd99
264309,"SP Coordinated ¿ Global SEVT San Jose Feb 11-15, 2019 ¿ VT Live",54bc0ba8c830427dbd788fe968c67f8f
264317,CPS Learning Forum: Routing Enrollment for Cisco DNA EA Offer,5ad2b76a72bf4e02a206bfaf01c03bbc
264319,ENG: Cisco Email Security Proof of Value (PoV) Best Practice,ded340a74f1e4554b22cc02ec69c770c
264321,P@C Break It to Make It Sessions,fecdc3cb61c44abcbb9eff9125bd4289
264323,NPI: Adaptive Security Appliance (Beta Support) - ASA - 9.12.1,fbf976d8654b4cf0929823a89b165ea7
264324,NPI: Cisco Tetration Software Release - 3.2.1.x - DCBG,b4066d003b67454385db4ac5966fda47
264327,NPI: OMD: Media Streamer (MS) 3.13 and Media Broadcaster (MB) 3.13 - Synamedia,0005cbb418b74a418f63612961ead70f
264329,Q3 Global FSI Community of Interest Quarterly Call - Americas/EMEAR,d7cabc0708b94e1e92d0690340079ebd
264330,Performance@Cisco Information Session,02c341ad80e540f5b68f6eb2829fd417
264333,Q3 Global Education Community of Interest Quarterly Call,e0b8b7b666a74f378a3c91e22389d24e
264358,KYS: Network Visibility and Segmentation,ff61cfad2c174c998ec0a35a846a4173
264368,CX Leadership Accelerator Coaching,5faad671d70247c8a078df48029171b9
264379,NPI: Packaged Contact Center Enterprise - PCCE - 12.0 (1),9381f94a04e54cf48f57a3d23fd04700
264395,Account SEVT - Feb 2019,d2834161043246f4b6778ed50a82b79c
264405,NPI: Cisco Threat Response Integration with Email Security - AMP - Eduardo Stumpf Silva Stumpf Oliveira da Silva (estumpfo),1bf3ef44e2414ac18ec1c54c1348b811
264406,NPI: Digital Network Architecture Center - DNA - 1.2.10,8416db3d5ec24735939729535e52a2a2
264407,EngLI: Beyond Horizon¿s Silver Innings Blitz With Pullela Gopichand,4af65d3a42c34b329b971ed4a5c5b536
264415,"Account SEVT San Jose, February 18-21",73c399af7489472fa6a231cf95191d39
264435,"NPI: Cisco Catalyst 9200 Series (Quake) - C9200L-24/48T, C9200L-24/48P, C9200-NM-4G, C9200-NM-4X - Gunners",47235d0d4aa24bbb8839971ee02ce21b
264443,NPI: WebEx Calling powered by BroadCloud (22.6),ada475edfbfb41b285eb9ced77859e2e
264444,NPI: Webex Calling powered by BroadCloud (22.6),98c8a72d8670435c8dde8e7256cb24b5
264446,NPI: Nexus 9000 HW/SW Release NxOS-923 Hamilton MR2 - CGBU,19e195831eaa4c2d91d4d54f64775d62
264452,Retail Q3 FY19 Global COI Call - EMEAR,1f8b016d83794b4f8f9398572ef08d2a
264544,NPI: HCS Data Center Update,0a197ea138a2450bb33e49da8deea9fb
264580,EngLI: Beyond Horizon¿s Silver Innings Blitz With Dr Arokiaswamy Velumani,e6d6ce0fb1c9473dbd15d149d1d5e915
264589,NPI: Cisco Finesse for Enterprise - FINESSE FOR UCCE - 12.0 (1),d79ce6bc7d1047f69cadfb45e3e3c480
264590,NPI: Cisco Unified Intelligence Center for UCCE - CUIC for UCCE - 12.0 (1),147ac2ce79b24d6eac3b6acc9e23f1d4
264591,NPI: Enterprise Chat and Email - ECE - 12.0 (1),393ce4de82a14f68b7a14a30d0e2e328
264618,NPI: cBR8 Polaris 16.10.1c / RPD 6.1 - CABU,817605d5fec1498b9f295170f8e21466
264633,SDWAN,80b611da4a2a4f458bf99d8549356b9d
264639,EngEMEAR: Introduction to DevOps: Concepts and Practices,f6d76f4610a747abb82fdca1ea2327b9
264647,NPI: Addendum: Cisco Identity Services Engine - ISE - 2.6 - Mt. Hermon - Anirban Chakladar,bb72110efcda45e792ecd2c4327006c9
264660,TheU: Innovation - Digital to Human Connection,eecd404011a145edbb91de86ea68f330
264667,NPI: Cisco Unified Customer Voice Portal and Cisco Virtualized Voice Browser for UCCE (CVVB) & (CVP) - 12.0 (1) - CVP - 12.0 (1),b78f0f7df1264890be25f7a08c7d6520
264684,Retail Q3 FY19 Global COI Call - Americas,f03675717c1b4046bdf1efaff526800a
264704,NPI: Webex Meetings - Feature Collection - Cloud Collaboration,636955f4729b486e9dbc3b1bc96d48ca
264895,NPI: Cisco Unified Contact Center Management Portal (CCMP) 12.0(1) & Cisco Unified Contact Center Domain Manager (CCDM) 12.0(1) - CCMP - 12.0 (1),f7787d320d7f422baf7357d5478876ae
264900,NPI: Packaged Contact Center Enterprise - PCCE - 12.0 (1),cc4a7f25618a4823b2e4338f6995ea9a
264939,NPI: IOS-XE3.2.0S/ASR1K,4c8b3385cf4a466e9d87b49ff88a1d3f
264966,ACI Foundational Training,51d8516af61f4c1f9ec00bb365d991d6
264981,NPI: Cisco Unified Customer Voice Portal and Cisco Virtualized Voice Browser for UCCE (CVVB) & (CVP) - 12.0 (1) - CVP - 12.0 (1),82b281d2cae6487f9ee89c36c4e72043
264982,NPI: Cisco Unified Intelligence Center for UCCE - CUIC for UCCE - 12.0 (1),1bc43ec09b6d4df69f98cbc49a32ae7c
264983,NPI: Unified Contact Center Enterprise (UCCE) 12.0(1) & Hosted Collaboration Solution (HCS) 12.0(1) - UCCE - 12.0 (1),df69578633ad459aa7ef0ffefcc78d1a
264993,EngEMEAR: Introduction to Python for Non-Programmers,c1df4ca4ba184714b727112cea5a26e4
265001,"EngLI: NerdLunch on IoT Acceleration with 5G, Edge Computing and Analytics",500a8354591a4e6697bd69ba857a1c65
265014,NPI: HCS Data Center Update,52db3d2151824985916b53afe05b855a
265070,EngLI: Beyond Horizon¿s Silver Innings Blitz With Commander Abhilash Tomy,eb9f4447f5494d46b27b3b1b4758c9bd
265143,European Data Protection (IAPP CIPP/E Supplement),26d967ebf4734f2e8796dc87737a98d2
265201,NPI: Cisco Finesse for Enterprise - FINESSE FOR UCCE - 12.0 (1),9ca605379b8d406d9e156d4bd8a047dc
265202,NPI: Cisco Finesse for Express - 12.0 (1),be58f5e137bc4782a3647ed567c4f65b
265203,NPI: Cisco SocialMiner for UCCX - SOCIALMINER FOR UCCX - 12.0 (1),c93f06d856224c86bf07e6b3ecc6ff0d
265204,NPI: Cisco Unified Contact Center Express - UCCX - 12.0 (1),3ec628c344bc465b9981ebd65ec83684
265205,NPI: Cisco Unified Contact Center Management Portal (CCMP) 12.0(1) & Cisco Unified Contact Center Domain Manager (CCDM) 12.0(1) - CCMP - 12.0 (1),aa6a5297fa54475a93c5e29bae1299f0
265208,NPI: Cisco Unified Intelligence Center (CUIC for UCCX) 12.0(1) - Cisco Unified Intelligence Center (CUIC for UCCX) 12.0(1),90a6b6973a174f1e999a79bcebe29315
265210,NPI: Enterprise Chat and Email - ECE - 12.0 (1),723ff1d00edf4eacaebdd11f0f5b16b9
265211,NPI: Packaged Contact Center Enterprise - PCCE - 12.0 (1),6002aec9db004894bad34d8369eaa3df
265242,Conscious Leader 36 Week 1,cf7b3890c7a64338ae8bf2d1656fa8bf
265268,NPI: Network Convergence System 1004 8x600G DWDM - Boss Hogg,6cfe41123dd54c0a959f936025916732
265269,NPI: Nexus 3000 N3K-C3464C - 48F +4 10G/25G +6C- T3-X3 TOR - Shadow Puppet - DCBG,62c28acb0712451794fad9f94e2718a5
265355,NPI: Cisco Threat Response Integration with Email Security - AMP - Eduardo Stumpf Silva Stumpf Oliveira da Silva (estumpfo),ef164e4a9ae049ad8dcdd2e7de0414c2
265456,NPI: Nexus 7000 Software release - 8.2.3 - B-Hills MR1 - Data Centre Core Switching Group (DCCSG),059540b4cc0b41a9aa00dde46147ccab
265567,Cisco Internal Prosci Change Management Practitioner Program,c7eb1e4b9a694367b791e474e9b72bfc
265601,NPI: Cisco Unified Computing and Servers Director 5.1 (Monterey),9d1e79f0740147f9aaddba45a259d96b
265606,CX Strategy and your role in it - Cohort 1,9cc3adcc6d6b4981af80b8a2f8483932
265607,Developing Others - Cohort 1,41f6eb0a3f8f4cac9cebcdca6b48f4b5
265608,Emotional Intelligence and Coflict Management - Cohort 1,c82676e2edb042248f3e4494674467bb
265609,Leader Connect 1,44e2af69548e4b08a0a65406d1d298f7
265787,NPI: Firepower Extensible Operating System - 2.6.1 - Hammersmith Release,0dc60ea7ed03450fb2d5f7c934c434b7
